id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
51_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,fair,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
52_w,w,favorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,favorable,good,untilBetterPlace,NA,NA,NA,NA
53_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,favorable,NA,NA
54_w,w,unfavorable,w,NA,mutual_acomodation,ambivalentFriend,illiberal,poor,no_biracial_living_experience,favorable,NA,permanent,NA,unfavorable,NA,NA
55_w,w,favorable,w,unfavorable,conflict,NA,NA,good,no_biracial_living_experience,NA,hard_to_say,asLongAsEligible,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
56_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,NA,fair,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
57_w,w,unfavorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,favorable,poor,NA,high_school_graduate,NA,NA,white_collar_or_skilled
58_w,w,favorable,w,NA,mutual_acomodation,illiberalFriend,ambivalent,NA,biracial_living_experience,favorable,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
59_w,w,favorable,w,NA,mutual_acomodation,ambivalentFriend,ambivalent,poor,no_biracial_living_experience,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,unfavorable,semiskilled
60_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,NA,permanent,NA,favorable,unfavorable,NA
61_w,w,favorable,w,noComments,mutual_acomodation,NA,NA,good,biracial_living_experience,favorable,NA,untilOwnHome,high_school_graduate,NA,NA,white_collar_or_skilled
62_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,poor,untilBetterPlace,NA,NA,unfavorable,NA
63_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,NA,permanent,NA,unfavorable,NA,NA
64_w,w,favorable,w,NA,NA,NA,NA,good,NA,favorable,NA,neverThoughtAboutIt,NA,NA,NA,NA
65_w,w,favorable,w,unfavorable,NA,liberalFriend,illiberal,good,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA
66_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,illiberal,NA,no_biracial_living_experience,favorable,fair,asLongAsEligible,NA,NA,NA,NA
67_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,fair,untilOwnHome,some_high_school,NA,NA,unskilled_domestic_and_personal_service
68_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,NA,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
69_w,w,unfavorable,w,favorableAndUnfavorable,integration,NA,NA,NA,biracial_living_experience,NA,fair,NA,NA,NA,NA,NA
70_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,good,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
71_w,w,favorable,w,NA,NA,NA,NA,good,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,semiskilled
72_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,unfavorable,good,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
73_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,asLongAsEligible,some_high_school,NA,NA,semiskilled
74_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,good,untilBetterPlace,some_high_school,NA,NA,semiskilled
75_w,w,favorable,w,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA
76_w,w,unfavorable,w,noComments,NA,NA,NA,NA,NA,NA,good,NA,NA,unfavorable,NA,NA
77_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,permanent,NA,favorable,NA,NA
78_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,NA,untilBetterPlace,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
79_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,good,NA,NA,poor,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
80_w,w,favorable,w,unfavorable,NA,illiberalFriend,illiberal,poor,NA,NA,NA,NA,NA,NA,NA,NA
81_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,NA,NA,favorable,fair,untilOwnHome,NA,unfavorable,NA,NA
82_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,illiberal,NA,no_biracial_living_experience,unfavorable,poor,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
83_w,w,unfavorable,w,unfavorable,NA,NA,NA,hard_to_say,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA
84_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,biracial_living_experience,NA,hard_to_say,neverThoughtAboutIt,NA,NA,NA,NA
85_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,fair,no_biracial_living_experience,unfavorable,fair,NA,some_high_school,NA,NA,semiskilled
86_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,good,biracial_living_experience,favorable,poor,NA,NA,favorable,favorable,NA
87_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,poor,NA,unfavorable,NA,permanent,some_high_school,NA,NA,semiskilled
88_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,NA,NA
89_w,w,favorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,unfavorable,poor,untilOwnHome,NA,NA,NA,NA
90_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,biracial_living_experience,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
91_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,fair,NA,favorable,NA,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
92_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,NA
93_w,w,favorable,w,NA,NA,liberalFriend,liberal,good,NA,unfavorable,NA,permanent,high_school_graduate,unfavorable,NA,white_collar_or_skilled
94_w,w,favorable,w,favorable,conflict,liberalFriend,liberal,good,no_biracial_living_experience,unfavorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
95_w,w,favorable,w,favorable,NA,NA,NA,poor,NA,favorable,good,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
96_w,w,favorable,w,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,no_biracial_living_experience,favorable,NA,NA,NA,NA,unfavorable,NA
97_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,illiberal,good,no_biracial_living_experience,NA,NA,asLongAsEligible,some_high_school,NA,NA,semiskilled
98_w,w,unfavorable,w,NA,conflict,ambivalentFriend,ambivalent,NA,no_biracial_living_experience,favorable,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
99_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,ambivalent,NA,biracial_living_experience,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
100_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
101_w,w,favorable,w,favorable,conflict,NA,NA,poor,biracial_living_experience,favorable,NA,untilOwnHome,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
102_w,w,favorable,w,favorableAndUnfavorable,conflict,ambivalentFriend,illiberal,NA,biracial_living_experience,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
103_w,w,favorable,w,NA,conflict,liberalFriend,illiberal,fair,no_biracial_living_experience,unfavorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
104_w,w,favorable,w,NA,conflict,NA,NA,good,biracial_living_experience,favorable,NA,asLongAsEligible,NA,NA,NA,NA
105_w,w,favorable,w,favorable,NA,NA,NA,poor,NA,unfavorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
106_w,w,favorable,w,NA,integration,ambivalentFriend,liberal,poor,biracial_living_experience,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
107_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
108_w,w,unfavorable,w,unfavorable,NA,NA,NA,fair,NA,NA,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
109_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,hard_to_say,untilOwnHome,NA,NA,NA,NA
110_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,liberal,NA,biracial_living_experience,favorable,good,untilBetterPlace,NA,NA,NA,NA
111_w,w,favorable,w,noComments,mutual_acomodation,ambivalentFriend,liberal,good,no_biracial_living_experience,favorable,NA,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
112_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
113_w,w,unfavorable,w,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,no_biracial_living_experience,NA,good,untilBetterPlace,NA,NA,NA,NA
114_w,w,favorable,w,NA,NA,liberalFriend,liberal,fair,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
115_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,NA,permanent,some_high_school,NA,unfavorable,white_collar_or_skilled
116_w,w,unfavorable,w,noComments,NA,ambivalentFriend,ambivalent,poor,NA,favorable,NA,NA,NA,NA,NA,NA
117_w,w,favorable,w,favorable,integration,ambivalentFriend,liberal,good,no_biracial_living_experience,unfavorable,NA,permanent,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
118_w,w,unfavorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,good,biracial_living_experience,favorable,NA,untilBetterPlace,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
119_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,poor,untilOwnHome,NA,NA,NA,NA
120_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,unfavorable,fair,NA,NA,NA,NA,NA
121_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
122_w,w,unfavorable,w,noComments,NA,NA,NA,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
123_w,w,favorable,w,noComments,integration,NA,NA,NA,no_biracial_living_experience,favorable,NA,untilOwnHome,high_school_graduate,NA,NA,white_collar_or_skilled
124_w,w,unfavorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,NA,NA,untilBetterPlace,NA,NA,NA,NA
125_w,w,unfavorable,w,NA,conflict,liberalFriend,ambivalent,poor,no_biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
126_w,w,unfavorable,w,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,NA,biracial_living_experience,favorable,good,untilOwnHome,NA,NA,NA,NA
127_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,illiberal,fair,biracial_living_experience,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
128_w,w,favorable,w,unfavorable,conflict,liberalFriend,ambivalent,NA,no_biracial_living_experience,NA,good,permanent,NA,NA,NA,NA
129_w,w,favorable,w,unfavorable,NA,ambivalentFriend,illiberal,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,semiskilled
130_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,fair,biracial_living_experience,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
131_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,unfavorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
132_w,w,unfavorable,w,favorable,conflict,liberalFriend,ambivalent,NA,no_biracial_living_experience,unfavorable,fair,NA,NA,NA,NA,NA
133_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,fair,NA,favorable,NA,NA,high_school_graduate,NA,NA,semiskilled
134_w,w,favorable,w,NA,NA,illiberalFriend,ambivalent,NA,NA,NA,poor,neverThoughtAboutIt,NA,NA,NA,NA
135_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,fair,NA,high_school_graduate,unfavorable,favorable,white_collar_or_skilled
136_w,w,favorable,w,favorable,NA,NA,NA,poor,NA,favorable,NA,untilOwnHome,some_high_school,NA,NA,unskilled_domestic_and_personal_service
137_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,biracial_living_experience,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
138_w,w,favorable,w,noComments,conflict,NA,NA,poor,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
139_w,w,favorable,w,favorable,NA,NA,NA,good,NA,unfavorable,hard_to_say,untilBetterPlace,NA,unfavorable,unfavorable,NA
140_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,fair,NA,some_high_school,favorable,NA,white_collar_or_skilled
141_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,good,permanent,grade_school_or_less,NA,NA,white_collar_or_skilled
142_w,w,unfavorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,NA,good,untilBetterPlace,high_school_graduate,unfavorable,NA,unskilled_domestic_and_personal_service
143_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,fair,NA,NA,NA,NA,NA
144_w,w,unfavorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
145_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
146_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,good,NA,unfavorable,good,untilBetterPlace,NA,favorable,NA,NA
147_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
148_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
149_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,NA,NA,favorable,NA,NA
150_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,fair,neverThoughtAboutIt,NA,NA,NA,NA
151_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,NA,untilBetterPlace,some_high_school,favorable,NA,semiskilled
152_w,w,favorable,w,unfavorable,conflict,liberalFriend,liberal,poor,no_biracial_living_experience,NA,NA,permanent,high_school_graduate,NA,NA,white_collar_or_skilled
153_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,NA,poor,untilBetterPlace,NA,NA,NA,NA
154_w,w,favorable,w,favorable,NA,liberalFriend,illiberal,NA,NA,NA,NA,asLongAsEligible,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
155_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
156_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,good,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
157_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,good,untilBetterPlace,NA,favorable,NA,NA
158_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,good,untilBetterPlace,some_high_school,NA,NA,semiskilled
159_w,w,favorable,w,unfavorable,NA,ambivalentFriend,illiberal,poor,NA,favorable,good,neverThoughtAboutIt,high_school_graduate,unfavorable,NA,white_collar_or_skilled
160_w,w,unfavorable,w,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,some_high_school,unfavorable,favorable,white_collar_or_skilled
161_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
162_w,w,unfavorable,w,NA,NA,ambivalentFriend,illiberal,poor,NA,NA,NA,NA,NA,NA,NA,NA
163_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,fair,untilOwnHome,high_school_graduate,favorable,NA,semiskilled
164_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,fair,NA,NA,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
165_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,good,no_biracial_living_experience,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
166_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
167_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,unfavorable,NA,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
168_w,w,unfavorable,w,favorable,conflict,illiberalFriend,liberal,poor,no_biracial_living_experience,NA,poor,neverThoughtAboutIt,NA,NA,NA,NA
169_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,NA,permanent,grade_school_or_less,NA,NA,semiskilled
170_w,w,unfavorable,w,NA,NA,NA,NA,good,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
171_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
172_w,w,favorable,w,favorable,conflict,ambivalentFriend,liberal,NA,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
173_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
174_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,poor,NA,NA,good,asLongAsEligible,NA,NA,NA,NA
175_w,w,favorable,w,favorable,NA,illiberalFriend,illiberal,poor,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
176_w,w,favorable,w,favorable,NA,NA,NA,fair,NA,NA,NA,permanent,grade_school_or_less,favorable,NA,semiskilled
177_w,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,illiberal,NA,no_biracial_living_experience,favorable,good,neverThoughtAboutIt,NA,unfavorable,NA,NA
178_w,w,unfavorable,w,favorable,NA,NA,NA,good,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
179_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,NA,semiskilled
180_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,fair,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
181_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,unfavorable,poor,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
182_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,poor,NA,NA,NA,untilBetterPlace,high_school_graduate,NA,NA,semiskilled
183_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
184_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,NA,untilBetterPlace,NA,NA,NA,NA
185_w,w,favorable,w,NA,integration,liberalFriend,ambivalent,good,biracial_living_experience,favorable,hard_to_say,permanent,NA,NA,NA,NA
186_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,poor,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
187_w,w,favorable,w,NA,mutual_acomodation,NA,NA,poor,no_biracial_living_experience,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
188_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,poor,untilOwnHome,NA,NA,NA,NA
189_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,poor,permanent,NA,NA,NA,NA
190_w,w,favorable,w,NA,conflict,ambivalentFriend,ambivalent,NA,biracial_living_experience,unfavorable,NA,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
191_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
192_w,w,favorable,w,unfavorable,NA,NA,NA,good,NA,NA,NA,permanent,NA,NA,NA,NA
193_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,good,untilBetterPlace,NA,favorable,NA,NA
194_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,poor,no_biracial_living_experience,favorable,NA,asLongAsEligible,NA,NA,NA,NA
195_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,unfavorable,NA,permanent,grade_school_or_less,NA,NA,semiskilled
196_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
197_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,hard_to_say,NA,favorable,good,untilOwnHome,NA,NA,NA,NA
198_w,w,favorable,w,NA,conflict,NA,NA,poor,no_biracial_living_experience,unfavorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
199_w,w,unfavorable,w,NA,NA,ambivalentFriend,liberal,poor,NA,unfavorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
200_w,w,favorable,w,NA,mutual_acomodation,illiberalFriend,illiberal,good,no_biracial_living_experience,favorable,NA,NA,NA,unfavorable,NA,NA
201_w,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,poor,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
202_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,untilOwnHome,high_school_graduate,NA,NA,white_collar_or_skilled
203_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,unfavorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
204_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,illiberal,poor,NA,NA,NA,untilBetterPlace,NA,unfavorable,NA,NA
205_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,poor,asLongAsEligible,NA,NA,NA,NA
206_w,w,favorable,w,favorable,conflict,ambivalentFriend,ambivalent,poor,no_biracial_living_experience,NA,NA,untilOwnHome,high_school_graduate,NA,NA,white_collar_or_skilled
207_w,w,favorable,w,favorable,NA,NA,NA,fair,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
208_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,NA,some_high_school,NA,NA,semiskilled
209_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,poor,biracial_living_experience,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
210_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,some_high_school,NA,NA,semiskilled
211_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,poor,untilOwnHome,NA,NA,NA,NA
212_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,poor,permanent,NA,favorable,favorable,NA
213_w,w,unfavorable,w,unfavorable,NA,illiberalFriend,illiberal,NA,NA,NA,poor,NA,NA,NA,NA,NA
214_w,w,unfavorable,w,favorable,NA,ambivalentFriend,liberal,good,NA,NA,fair,asLongAsEligible,NA,favorable,NA,NA
215_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,good,untilBetterPlace,NA,favorable,unfavorable,NA
216_w,w,unfavorable,w,unfavorable,NA,liberalFriend,ambivalent,fair,NA,favorable,good,asLongAsEligible,NA,unfavorable,NA,NA
217_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,hard_to_say,untilBetterPlace,NA,NA,NA,NA
218_w,w,unfavorable,w,NA,conflict,ambivalentFriend,liberal,poor,no_biracial_living_experience,NA,NA,untilOwnHome,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
219_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,good,NA,NA,favorable,NA,NA
220_w,w,unfavorable,w,NA,NA,liberalFriend,ambivalent,NA,NA,unfavorable,poor,NA,NA,NA,NA,NA
221_w,w,favorable,w,noComments,NA,illiberalFriend,ambivalent,NA,NA,favorable,good,neverThoughtAboutIt,high_school_graduate,NA,NA,white_collar_or_skilled
222_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
223_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,NA,NA,high_school_graduate,unfavorable,NA,semiskilled
224_w,w,favorable,w,unfavorable,conflict,illiberalFriend,liberal,NA,no_biracial_living_experience,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
225_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,neverThoughtAboutIt,NA,NA,NA,NA
226_w,w,unfavorable,w,noComments,NA,ambivalentFriend,ambivalent,good,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
227_w,w,favorable,w,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
228_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,untilOwnHome,NA,NA,NA,NA
229_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
230_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,permanent,NA,NA,NA,NA
231_w,w,unfavorable,w,NA,integration,illiberalFriend,ambivalent,NA,biracial_living_experience,NA,good,untilOwnHome,NA,favorable,favorable,NA
232_w,w,favorable,w,NA,NA,NA,NA,NA,NA,unfavorable,good,untilOwnHome,NA,favorable,NA,NA
233_w,w,favorable,w,NA,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
234_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
235_w,w,favorable,w,unfavorable,NA,illiberalFriend,ambivalent,good,NA,NA,good,permanent,NA,NA,NA,NA
236_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,good,NA,favorable,NA,asLongAsEligible,some_high_school,unfavorable,NA,white_collar_or_skilled
237_w,w,favorable,w,NA,conflict,liberalFriend,liberal,NA,no_biracial_living_experience,favorable,poor,permanent,NA,NA,NA,NA
238_w,w,favorable,w,favorable,NA,NA,NA,good,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA
