id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
52_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,good,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
53_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,good,good,NA,NA,NA,NA
54_w,w,unfavorable,w,favorable,mutual_acomodation,liberalFriend,illiberal,permanent,biracial_living_experience,NA,poor,fair,NA,favorable,NA,NA
55_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
56_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,favorable,unfavorable,NA
57_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,illiberal,NA,no_biracial_living_experience,unfavorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
58_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,good,NA,NA,NA,NA,NA
59_w,w,favorable,w,unfavorable,integration,NA,NA,untilBetterPlace,no_biracial_living_experience,NA,NA,poor,NA,NA,NA,NA
60_w,w,favorable,w,NA,conflict,illiberalFriend,ambivalent,NA,biracial_living_experience,favorable,NA,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
61_w,w,unfavorable,w,NA,NA,illiberalFriend,liberal,permanent,NA,NA,poor,poor,NA,NA,NA,NA
62_w,w,unfavorable,w,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
63_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,illiberalFriend,liberal,NA,biracial_living_experience,favorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
64_w,w,unfavorable,w,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,poor,poor,some_high_school,favorable,NA,semiskilled
65_w,w,favorable,w,noComments,conflict,NA,NA,untilBetterPlace,no_biracial_living_experience,NA,NA,fair,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
66_w,w,favorable,w,favorable,conflict,ambivalentFriend,ambivalent,NA,no_biracial_living_experience,favorable,NA,NA,NA,NA,NA,NA
67_w,w,unfavorable,w,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,illiberal,asLongAsEligible,biracial_living_experience,NA,NA,NA,some_high_school,NA,favorable,white_collar_or_skilled
68_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
69_w,w,unfavorable,w,unfavorable,conflict,ambivalentFriend,liberal,untilBetterPlace,no_biracial_living_experience,NA,NA,poor,high_school_graduate,favorable,NA,semiskilled
70_w,w,favorable,w,NA,conflict,NA,NA,permanent,biracial_living_experience,favorable,NA,poor,some_high_school,NA,NA,semiskilled
71_w,w,favorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,favorable,NA,NA
72_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,neverThoughtAboutIt,NA,NA,NA,poor,NA,NA,NA,NA
73_w,w,favorable,w,favorableAndUnfavorable,conflict,NA,NA,untilOwnHome,no_biracial_living_experience,NA,NA,good,high_school_graduate,NA,NA,semiskilled
74_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,untilBetterPlace,biracial_living_experience,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
75_w,w,unfavorable,w,unfavorable,conflict,NA,NA,untilBetterPlace,no_biracial_living_experience,favorable,good,NA,NA,NA,NA,NA
76_w,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,biracial_living_experience,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
77_w,w,favorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,unfavorable,fair,NA,NA,NA,NA,NA
78_w,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,favorable,good,fair,NA,NA,NA,NA
79_w,w,favorable,w,favorable,conflict,ambivalentFriend,liberal,neverThoughtAboutIt,biracial_living_experience,unfavorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
80_w,w,unfavorable,w,favorable,NA,illiberalFriend,ambivalent,permanent,NA,NA,poor,NA,high_school_graduate,unfavorable,NA,semiskilled
81_w,w,favorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,NA,good,NA,NA,NA,NA,NA
82_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,favorable,white_collar_or_skilled
83_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
84_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,hard_to_say,NA,NA,NA,NA,NA
85_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,permanent,biracial_living_experience,NA,good,poor,high_school_graduate,NA,NA,white_collar_or_skilled
86_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
87_w,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,favorable,fair,NA,grade_school_or_less,NA,unfavorable,white_collar_or_skilled
88_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,NA,some_high_school,unfavorable,favorable,unskilled_domestic_and_personal_service
89_w,w,favorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,unfavorable,good,NA,NA,favorable,NA,NA
90_w,w,unfavorable,w,unfavorable,NA,NA,NA,permanent,NA,favorable,poor,poor,NA,NA,NA,NA
91_w,w,unfavorable,w,unfavorable,conflict,ambivalentFriend,illiberal,NA,biracial_living_experience,favorable,NA,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
92_w,w,favorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
93_w,w,favorable,w,noComments,conflict,NA,NA,NA,no_biracial_living_experience,NA,fair,NA,NA,NA,NA,NA
94_w,w,favorable,w,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
95_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,unfavorable,good,NA,NA,NA,unfavorable,NA
96_w,w,unfavorable,w,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,high_school_graduate,NA,unfavorable,white_collar_or_skilled
97_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,asLongAsEligible,no_biracial_living_experience,favorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
98_w,w,unfavorable,w,unfavorable,NA,NA,NA,permanent,NA,favorable,good,NA,NA,NA,unfavorable,NA
99_w,w,favorable,w,noComments,mutual_acomodation,NA,NA,asLongAsEligible,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,favorable,NA,semiskilled
100_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,untilBetterPlace,biracial_living_experience,NA,good,fair,NA,NA,NA,NA
101_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,fair,NA,NA,NA,NA,NA
102_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
103_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,unfavorable,poor,NA,NA,NA,NA,NA
104_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,good,grade_school_or_less,favorable,NA,semiskilled
105_w,w,favorable,w,NA,NA,NA,NA,NA,NA,unfavorable,good,fair,NA,NA,unfavorable,NA
106_w,w,favorable,w,NA,NA,illiberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
107_w,w,unfavorable,w,noComments,mutual_acomodation,NA,NA,untilOwnHome,biracial_living_experience,favorable,good,poor,some_high_school,NA,NA,white_collar_or_skilled
108_w,w,favorable,w,favorable,conflict,ambivalentFriend,ambivalent,untilBetterPlace,no_biracial_living_experience,favorable,poor,NA,high_school_graduate,NA,NA,semiskilled
109_w,w,unfavorable,w,favorableAndUnfavorable,conflict,NA,NA,NA,no_biracial_living_experience,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
110_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,fair,grade_school_or_less,NA,NA,white_collar_or_skilled
111_w,w,unfavorable,w,NA,mutual_acomodation,ambivalentFriend,ambivalent,untilBetterPlace,biracial_living_experience,favorable,NA,poor,NA,NA,NA,NA
112_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,biracial_living_experience,NA,NA,fair,NA,unfavorable,NA,NA
113_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,some_high_school,NA,NA,white_collar_or_skilled
114_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,favorable,good,NA,NA,NA,unfavorable,NA
115_w,w,unfavorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,high_school_graduate,NA,NA,semiskilled
116_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,fair,NA,NA,NA,NA
117_w,w,favorable,w,favorableAndUnfavorable,NA,liberalFriend,illiberal,NA,NA,NA,hard_to_say,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
118_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,asLongAsEligible,NA,favorable,fair,good,some_high_school,NA,unfavorable,white_collar_or_skilled
119_w,w,unfavorable,w,favorable,NA,illiberalFriend,illiberal,asLongAsEligible,NA,unfavorable,good,good,NA,unfavorable,NA,NA
120_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
121_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,NA,NA,NA,NA
122_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,NA,poor,NA,NA,NA,favorable,NA
123_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
124_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,unfavorable,white_collar_or_skilled
125_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,NA,NA,NA,poor,good,NA,NA,NA,NA
126_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
127_w,w,favorable,w,NA,integration,NA,NA,untilOwnHome,no_biracial_living_experience,NA,fair,NA,NA,unfavorable,NA,NA
128_w,w,favorable,w,noComments,NA,NA,NA,permanent,NA,NA,NA,NA,some_high_school,NA,favorable,semiskilled
129_w,w,unfavorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,unfavorable,NA,NA,NA,NA,favorable,NA
130_w,w,favorable,w,noComments,conflict,NA,NA,permanent,no_biracial_living_experience,favorable,NA,fair,some_high_school,NA,NA,white_collar_or_skilled
131_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,favorable,poor,good,some_high_school,favorable,NA,white_collar_or_skilled
132_w,w,favorable,w,noComments,NA,ambivalentFriend,ambivalent,NA,NA,NA,fair,hard_to_say,high_school_graduate,unfavorable,NA,semiskilled
133_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,unfavorable,poor,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
134_w,w,unfavorable,w,favorable,conflict,NA,NA,untilBetterPlace,no_biracial_living_experience,unfavorable,NA,NA,NA,favorable,NA,NA
135_w,w,favorable,w,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,fair,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
136_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,permanent,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
137_w,w,unfavorable,w,unfavorable,conflict,NA,NA,neverThoughtAboutIt,no_biracial_living_experience,favorable,NA,fair,high_school_graduate,NA,NA,white_collar_or_skilled
138_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
139_w,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,good,NA,NA,NA,NA,NA
140_w,w,favorable,w,noComments,conflict,NA,NA,untilBetterPlace,biracial_living_experience,favorable,good,NA,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
141_w,w,favorable,w,unfavorable,NA,NA,NA,untilOwnHome,NA,favorable,good,good,high_school_graduate,favorable,NA,white_collar_or_skilled
142_w,w,favorable,w,unfavorable,NA,NA,NA,permanent,NA,NA,poor,poor,NA,NA,NA,NA
143_w,w,favorable,w,favorable,conflict,NA,NA,asLongAsEligible,no_biracial_living_experience,favorable,NA,fair,some_high_school,NA,NA,semiskilled
144_w,w,favorable,w,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,NA,NA,NA,NA
145_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,untilBetterPlace,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
146_w,w,favorable,w,unfavorable,conflict,liberalFriend,liberal,untilBetterPlace,no_biracial_living_experience,favorable,good,NA,NA,unfavorable,NA,NA
147_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,fair,NA,favorable,NA,NA
148_w,w,favorable,w,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
149_w,w,favorable,w,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,NA,NA
150_w,w,unfavorable,w,NA,NA,NA,NA,untilBetterPlace,NA,unfavorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
151_w,w,favorable,w,unfavorable,conflict,NA,NA,untilOwnHome,no_biracial_living_experience,favorable,poor,NA,NA,unfavorable,NA,NA
152_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,NA,NA,NA,NA
153_w,w,unfavorable,w,NA,NA,illiberalFriend,ambivalent,neverThoughtAboutIt,NA,NA,NA,good,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
154_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,illiberal,NA,biracial_living_experience,favorable,fair,NA,NA,NA,NA,NA
155_w,w,unfavorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
156_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,good,poor,some_high_school,NA,NA,semiskilled
157_w,w,unfavorable,w,favorableAndUnfavorable,integration,NA,NA,neverThoughtAboutIt,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
158_w,w,favorable,w,favorable,conflict,ambivalentFriend,illiberal,permanent,biracial_living_experience,unfavorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
159_w,w,favorable,w,unfavorable,conflict,NA,NA,asLongAsEligible,no_biracial_living_experience,NA,NA,good,NA,NA,NA,NA
160_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,NA,good,NA,NA,unfavorable,NA
161_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,unfavorable,poor,NA,NA,NA,NA,NA
162_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,unfavorable,NA,poor,NA,NA,NA,NA
163_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,poor,poor,NA,NA,NA,NA
164_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,permanent,NA,favorable,good,fair,NA,NA,NA,NA
165_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,fair,high_school_graduate,NA,NA,white_collar_or_skilled
166_w,w,unfavorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,NA,NA,semiskilled
167_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
168_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,good,NA,NA,favorable,NA,NA
169_w,w,favorable,w,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,NA,NA,NA,NA
170_w,w,favorable,w,NA,NA,illiberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,good,NA,NA,unfavorable,NA
171_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,poor,NA,NA,NA,NA,NA
172_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,permanent,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
173_w,w,favorable,w,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,good,NA,NA,favorable,NA,NA
174_w,w,favorable,w,favorable,conflict,liberalFriend,liberal,untilBetterPlace,no_biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
175_w,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,NA,fair,poor,NA,NA,NA,NA
176_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,poor,NA,NA,NA,NA,NA
177_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,unfavorable,NA,NA,high_school_graduate,NA,NA,semiskilled
178_w,w,unfavorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,NA,NA
179_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,poor,NA,NA,NA,NA
180_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,poor,NA,NA,NA,NA
181_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,poor,some_high_school,favorable,NA,semiskilled
182_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,fair,NA,NA,NA,NA,NA
183_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
184_w,w,favorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,unfavorable,NA,poor,NA,favorable,NA,NA
185_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,NA,NA,NA,NA
186_w,w,favorable,w,NA,mutual_acomodation,illiberalFriend,ambivalent,permanent,biracial_living_experience,favorable,good,NA,NA,NA,unfavorable,NA
187_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,permanent,NA,NA,good,NA,NA,unfavorable,NA,NA
188_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,unfavorable,NA,good,NA,unfavorable,NA,NA
189_w,w,unfavorable,w,favorable,NA,NA,NA,untilOwnHome,NA,NA,NA,NA,some_high_school,NA,favorable,unskilled_domestic_and_personal_service
190_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
191_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,neverThoughtAboutIt,NA,NA,NA,poor,NA,NA,NA,NA
192_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,illiberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
193_w,w,unfavorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,good,high_school_graduate,NA,NA,semiskilled
194_w,w,favorable,w,unfavorable,NA,liberalFriend,illiberal,untilBetterPlace,NA,favorable,poor,NA,NA,NA,NA,NA
195_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,NA,some_high_school,unfavorable,NA,semiskilled
196_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,poor,NA,NA,NA,NA,NA
197_w,w,favorable,w,NA,conflict,NA,NA,asLongAsEligible,biracial_living_experience,favorable,NA,poor,NA,NA,NA,NA
198_w,w,favorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,unfavorable,good,NA,some_high_school,NA,NA,white_collar_or_skilled
199_w,w,favorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
200_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,good,NA,NA,unfavorable,NA,NA
201_w,w,favorable,w,noComments,mutual_acomodation,NA,NA,asLongAsEligible,no_biracial_living_experience,favorable,NA,fair,grade_school_or_less,NA,NA,white_collar_or_skilled
202_w,w,favorable,w,NA,mutual_acomodation,liberalFriend,illiberal,asLongAsEligible,biracial_living_experience,unfavorable,good,NA,NA,unfavorable,NA,NA
203_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,illiberalFriend,ambivalent,neverThoughtAboutIt,biracial_living_experience,unfavorable,fair,NA,NA,NA,NA,NA
204_w,w,favorable,w,noComments,NA,ambivalentFriend,illiberal,neverThoughtAboutIt,NA,NA,NA,NA,high_school_graduate,NA,favorable,white_collar_or_skilled
205_w,w,favorable,w,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,biracial_living_experience,favorable,NA,fair,grade_school_or_less,NA,unfavorable,white_collar_or_skilled
206_w,w,favorable,w,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,fair,high_school_graduate,NA,NA,semiskilled
207_w,w,favorable,w,NA,conflict,NA,NA,asLongAsEligible,no_biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
208_w,w,favorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
209_w,w,unfavorable,w,favorableAndUnfavorable,integration,liberalFriend,liberal,untilOwnHome,no_biracial_living_experience,NA,NA,hard_to_say,NA,NA,NA,NA
210_w,w,favorable,w,NA,conflict,liberalFriend,illiberal,untilOwnHome,no_biracial_living_experience,favorable,NA,good,some_high_school,favorable,NA,semiskilled
211_w,w,favorable,w,NA,mutual_acomodation,NA,NA,untilBetterPlace,no_biracial_living_experience,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
212_w,w,unfavorable,w,noComments,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,some_high_school,NA,favorable,white_collar_or_skilled
213_w,w,unfavorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,NA,NA,unfavorable,NA
214_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,biracial_living_experience,favorable,NA,NA,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
215_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,NA,NA,favorable,NA,NA,NA,NA,NA,NA
216_w,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
217_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,biracial_living_experience,favorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
218_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,permanent,NA,unfavorable,poor,poor,high_school_graduate,NA,NA,white_collar_or_skilled
219_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,untilOwnHome,NA,NA,NA,hard_to_say,high_school_graduate,NA,NA,semiskilled
220_w,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,untilOwnHome,biracial_living_experience,NA,good,poor,NA,NA,NA,NA
221_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
222_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,untilOwnHome,NA,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
223_w,w,unfavorable,w,favorable,integration,NA,NA,untilBetterPlace,biracial_living_experience,unfavorable,fair,good,NA,NA,NA,NA
224_w,w,favorable,w,favorable,integration,ambivalentFriend,ambivalent,permanent,biracial_living_experience,favorable,good,NA,some_high_school,NA,NA,white_collar_or_skilled
225_w,w,favorable,w,NA,conflict,illiberalFriend,liberal,NA,biracial_living_experience,NA,NA,hard_to_say,NA,unfavorable,NA,NA
226_w,w,favorable,w,NA,NA,NA,NA,untilOwnHome,NA,NA,good,NA,NA,favorable,NA,NA
227_w,w,unfavorable,w,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,biracial_living_experience,unfavorable,poor,fair,NA,NA,NA,NA
228_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,favorable,white_collar_or_skilled
229_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,permanent,NA,favorable,NA,NA,NA,NA,NA,NA
230_w,w,unfavorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,NA,semiskilled
231_w,w,favorable,w,favorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,NA,NA,NA,NA
232_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,NA,NA,NA,NA,unfavorable,NA,NA
233_w,w,unfavorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,untilOwnHome,no_biracial_living_experience,favorable,NA,fair,NA,NA,NA,NA
234_w,w,favorable,w,unfavorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
235_w,w,favorable,w,noComments,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA,NA,favorable,NA,NA
236_w,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,untilBetterPlace,biracial_living_experience,favorable,fair,NA,NA,NA,NA,NA
237_w,w,favorable,w,NA,conflict,NA,NA,neverThoughtAboutIt,no_biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
238_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
239_w,w,favorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,NA,hard_to_say,good,NA,NA,NA,NA
240_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,fair,NA,NA,NA,NA
241_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,poor,NA,NA,NA,NA,NA
242_w,w,unfavorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,NA,white_collar_or_skilled
