id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
48_w,w,favorable,w,NA,conflict,illiberalFriend,ambivalent,poor,biracial_living_experience,favorable,hard_to_say,untilBetterPlace,some_high_school,NA,NA,semiskilled
49_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,good,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
50_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,poor,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
51_w,w,unfavorable,w,unfavorable,NA,illiberalFriend,illiberal,NA,NA,unfavorable,poor,NA,NA,NA,NA,NA
52_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
53_w,w,favorable,w,NA,NA,illiberalFriend,liberal,NA,NA,NA,good,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
54_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
55_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,poor,NA,some_high_school,NA,NA,semiskilled
56_w,w,favorable,w,NA,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,NA,NA
57_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,unfavorable,hard_to_say,asLongAsEligible,grade_school_or_less,unfavorable,NA,semiskilled
58_w,w,favorable,w,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,untilBetterPlace,NA,NA,NA,NA
59_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,fair,NA,some_high_school,NA,NA,white_collar_or_skilled
60_w,w,favorable,w,NA,mutual_acomodation,NA,NA,fair,no_biracial_living_experience,unfavorable,NA,untilOwnHome,grade_school_or_less,favorable,NA,white_collar_or_skilled
61_w,w,unfavorable,w,NA,NA,NA,NA,poor,NA,NA,NA,permanent,high_school_graduate,favorable,NA,white_collar_or_skilled
62_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,good,biracial_living_experience,favorable,hard_to_say,untilOwnHome,NA,favorable,NA,NA
63_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
64_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,NA,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
65_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
66_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,fair,NA,favorable,NA,NA,NA,unfavorable,NA,NA
67_w,w,unfavorable,w,favorable,conflict,liberalFriend,ambivalent,poor,biracial_living_experience,favorable,NA,untilOwnHome,NA,NA,NA,NA
68_w,w,favorable,w,unfavorable,NA,NA,NA,fair,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
69_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,biracial_living_experience,unfavorable,good,asLongAsEligible,NA,NA,NA,NA
70_w,w,favorable,w,favorable,integration,NA,NA,poor,biracial_living_experience,NA,poor,neverThoughtAboutIt,NA,unfavorable,NA,NA
71_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,good,NA,NA,NA,NA,NA
72_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,fair,NA,NA,NA,untilOwnHome,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
73_w,w,favorable,w,unfavorable,NA,liberalFriend,illiberal,good,NA,NA,NA,permanent,NA,NA,NA,NA
74_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
75_w,w,unfavorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
76_w,w,unfavorable,w,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,high_school_graduate,favorable,NA,semiskilled
77_w,w,favorable,w,favorableAndUnfavorable,integration,liberalFriend,ambivalent,NA,biracial_living_experience,unfavorable,good,NA,NA,NA,NA,NA
78_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,good,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
79_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,poor,permanent,high_school_graduate,unfavorable,NA,semiskilled
80_w,w,favorable,w,NA,conflict,illiberalFriend,liberal,NA,no_biracial_living_experience,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
81_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,good,untilBetterPlace,NA,NA,NA,NA
82_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,biracial_living_experience,unfavorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
83_w,w,unfavorable,w,noComments,mutual_acomodation,NA,NA,poor,biracial_living_experience,favorable,NA,untilOwnHome,NA,unfavorable,NA,NA
84_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
85_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,unfavorable,NA,asLongAsEligible,NA,unfavorable,NA,NA
86_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,favorable,NA,untilOwnHome,some_high_school,NA,NA,white_collar_or_skilled
87_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,favorable,fair,permanent,NA,NA,NA,NA
88_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
89_w,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,unfavorable,NA,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
90_w,w,favorable,w,unfavorable,mutual_acomodation,illiberalFriend,ambivalent,poor,no_biracial_living_experience,NA,NA,untilOwnHome,grade_school_or_less,NA,NA,white_collar_or_skilled
91_w,w,unfavorable,w,favorableAndUnfavorable,integration,ambivalentFriend,liberal,NA,biracial_living_experience,unfavorable,poor,untilOwnHome,NA,NA,NA,NA
92_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
93_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,illiberal,NA,NA,favorable,NA,NA,high_school_graduate,NA,favorable,white_collar_or_skilled
94_w,w,unfavorable,w,favorable,conflict,liberalFriend,liberal,NA,no_biracial_living_experience,NA,poor,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
95_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,poor,no_biracial_living_experience,favorable,NA,asLongAsEligible,NA,NA,NA,NA
96_w,w,favorable,w,unfavorable,NA,illiberalFriend,illiberal,poor,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,unfavorable,white_collar_or_skilled
97_w,w,unfavorable,w,favorableAndUnfavorable,conflict,NA,NA,NA,no_biracial_living_experience,NA,poor,permanent,some_high_school,unfavorable,NA,white_collar_or_skilled
98_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
99_w,w,favorable,w,favorableAndUnfavorable,NA,illiberalFriend,ambivalent,hard_to_say,NA,unfavorable,NA,NA,NA,NA,NA,NA
100_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,NA,NA,NA,good,NA,NA,NA,NA,NA
101_w,w,favorable,w,unfavorable,mutual_acomodation,liberalFriend,ambivalent,hard_to_say,biracial_living_experience,unfavorable,good,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
102_w,w,unfavorable,w,favorable,NA,NA,NA,poor,NA,NA,hard_to_say,untilOwnHome,NA,NA,NA,NA
103_w,w,favorable,w,NA,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,NA,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
104_w,w,unfavorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,favorable,NA,untilOwnHome,high_school_graduate,favorable,NA,semiskilled
105_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,poor,NA,unfavorable,NA,untilBetterPlace,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
106_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,good,NA,unfavorable,NA,untilBetterPlace,high_school_graduate,NA,unfavorable,semiskilled
107_w,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,liberal,good,biracial_living_experience,favorable,NA,permanent,NA,NA,NA,NA
108_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
109_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,good,NA,favorable,good,NA,NA,NA,NA,NA
110_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,good,biracial_living_experience,NA,NA,NA,NA,favorable,NA,NA
111_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
112_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
113_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,NA,NA,asLongAsEligible,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
114_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
115_w,w,favorable,w,NA,NA,illiberalFriend,ambivalent,fair,NA,favorable,NA,neverThoughtAboutIt,NA,NA,NA,NA
116_w,w,favorable,w,unfavorable,NA,illiberalFriend,liberal,NA,NA,unfavorable,fair,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
117_w,w,unfavorable,w,favorable,NA,NA,NA,fair,NA,favorable,NA,permanent,grade_school_or_less,NA,NA,semiskilled
118_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,unfavorable,NA,untilOwnHome,high_school_graduate,NA,NA,semiskilled
119_w,w,favorable,w,NA,integration,NA,NA,NA,biracial_living_experience,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
120_w,w,unfavorable,w,favorable,NA,NA,NA,poor,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
121_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
122_w,w,favorable,w,favorable,conflict,ambivalentFriend,liberal,NA,no_biracial_living_experience,NA,good,permanent,NA,NA,unfavorable,NA
123_w,w,favorable,w,unfavorable,NA,NA,NA,good,NA,favorable,good,NA,some_high_school,NA,favorable,white_collar_or_skilled
124_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,unfavorable,good,permanent,NA,NA,NA,NA
125_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,NA,NA,unfavorable,poor,NA,some_high_school,NA,favorable,unskilled_domestic_and_personal_service
126_w,w,favorable,w,favorableAndUnfavorable,conflict,NA,NA,NA,biracial_living_experience,NA,poor,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
127_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,biracial_living_experience,unfavorable,fair,NA,NA,NA,NA,NA
128_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,favorable,good,asLongAsEligible,grade_school_or_less,favorable,NA,semiskilled
129_w,w,unfavorable,w,NA,NA,NA,NA,fair,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
130_w,w,unfavorable,w,favorable,NA,NA,NA,poor,NA,favorable,fair,asLongAsEligible,NA,NA,unfavorable,NA
131_w,w,unfavorable,w,noComments,mutual_acomodation,ambivalentFriend,ambivalent,NA,biracial_living_experience,favorable,good,untilBetterPlace,NA,NA,NA,NA
132_w,w,unfavorable,w,unfavorable,NA,NA,NA,good,NA,favorable,NA,NA,NA,NA,NA,NA
133_w,w,favorable,w,unfavorable,conflict,liberalFriend,ambivalent,NA,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,favorable,white_collar_or_skilled
134_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
135_w,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,liberal,NA,biracial_living_experience,favorable,NA,asLongAsEligible,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
136_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,untilOwnHome,some_high_school,NA,NA,white_collar_or_skilled
137_w,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,fair,biracial_living_experience,favorable,NA,NA,some_high_school,NA,unfavorable,white_collar_or_skilled
138_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,NA,untilBetterPlace,some_high_school,favorable,NA,white_collar_or_skilled
139_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,ambivalent,NA,biracial_living_experience,NA,good,asLongAsEligible,NA,favorable,NA,NA
140_w,w,favorable,w,favorable,NA,NA,NA,good,NA,unfavorable,NA,NA,NA,NA,NA,NA
141_w,w,favorable,w,favorable,conflict,NA,NA,poor,no_biracial_living_experience,favorable,poor,neverThoughtAboutIt,NA,unfavorable,NA,NA
142_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,illiberal,NA,no_biracial_living_experience,favorable,poor,NA,NA,unfavorable,favorable,NA
143_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,favorable,NA,untilBetterPlace,NA,NA,NA,NA
144_w,w,favorable,w,noComments,NA,NA,NA,poor,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
145_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,NA,NA,favorable,good,permanent,NA,NA,NA,NA
146_w,w,favorable,w,noComments,NA,ambivalentFriend,liberal,fair,NA,NA,NA,permanent,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
147_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,untilBetterPlace,NA,NA,NA,NA
148_w,w,unfavorable,w,favorable,NA,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,some_high_school,NA,unfavorable,unskilled_domestic_and_personal_service
149_w,w,unfavorable,w,favorable,NA,NA,NA,fair,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
150_w,w,unfavorable,w,unfavorable,mutual_acomodation,liberalFriend,liberal,poor,biracial_living_experience,favorable,NA,asLongAsEligible,NA,NA,NA,NA
151_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,NA,NA,untilBetterPlace,NA,unfavorable,NA,NA
152_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
153_w,w,favorable,w,favorable,NA,NA,NA,good,NA,favorable,poor,permanent,grade_school_or_less,NA,NA,white_collar_or_skilled
154_w,w,favorable,w,noComments,NA,ambivalentFriend,ambivalent,hard_to_say,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
155_w,w,unfavorable,w,unfavorable,conflict,NA,NA,NA,biracial_living_experience,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
156_w,w,unfavorable,w,favorableAndUnfavorable,conflict,NA,NA,good,biracial_living_experience,favorable,NA,permanent,NA,NA,NA,NA
157_w,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,poor,untilBetterPlace,NA,NA,NA,NA
158_w,w,favorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,favorable,fair,permanent,high_school_graduate,NA,NA,semiskilled
159_w,w,unfavorable,w,favorable,conflict,ambivalentFriend,liberal,NA,no_biracial_living_experience,unfavorable,poor,permanent,NA,NA,NA,NA
160_w,w,favorable,w,favorable,conflict,ambivalentFriend,illiberal,fair,no_biracial_living_experience,favorable,poor,asLongAsEligible,NA,NA,NA,NA
161_w,w,favorable,w,NA,mutual_acomodation,NA,NA,good,no_biracial_living_experience,unfavorable,NA,NA,high_school_graduate,NA,NA,semiskilled
162_w,w,favorable,w,favorable,NA,NA,NA,good,NA,NA,good,permanent,NA,NA,NA,NA
163_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,poor,untilOwnHome,NA,NA,NA,NA
164_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
165_w,w,favorable,w,noComments,NA,NA,NA,NA,NA,NA,poor,NA,high_school_graduate,NA,NA,semiskilled
166_w,w,unfavorable,w,noComments,NA,NA,NA,NA,NA,NA,good,NA,NA,NA,NA,NA
167_w,w,unfavorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,asLongAsEligible,some_high_school,NA,unfavorable,unskilled_domestic_and_personal_service
168_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,hard_to_say,permanent,NA,NA,favorable,NA
169_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,NA,NA,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
170_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,poor,untilOwnHome,NA,unfavorable,NA,NA
171_w,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
172_w,w,favorable,w,unfavorable,conflict,ambivalentFriend,ambivalent,NA,no_biracial_living_experience,NA,NA,untilOwnHome,NA,NA,NA,NA
173_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,NA,asLongAsEligible,some_high_school,NA,NA,semiskilled
174_w,w,unfavorable,w,unfavorable,conflict,liberalFriend,illiberal,poor,no_biracial_living_experience,NA,NA,untilBetterPlace,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
175_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,poor,NA,favorable,fair,NA,some_high_school,NA,NA,semiskilled
176_w,w,favorable,w,favorable,NA,NA,NA,poor,NA,favorable,poor,untilOwnHome,NA,NA,NA,NA
177_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,permanent,NA,NA,NA,NA
178_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,biracial_living_experience,unfavorable,good,asLongAsEligible,NA,NA,NA,NA
179_w,w,unfavorable,w,unfavorable,NA,NA,NA,good,NA,favorable,poor,untilBetterPlace,NA,NA,NA,NA
180_w,w,unfavorable,w,noComments,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,NA,NA,favorable,NA,NA
181_w,w,favorable,w,favorable,NA,NA,NA,poor,NA,unfavorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
182_w,w,favorable,w,NA,integration,NA,NA,good,biracial_living_experience,NA,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
183_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,NA,untilBetterPlace,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
184_w,w,favorable,w,NA,mutual_acomodation,illiberalFriend,ambivalent,NA,biracial_living_experience,unfavorable,fair,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
185_w,w,favorable,w,NA,mutual_acomodation,liberalFriend,liberal,fair,biracial_living_experience,NA,NA,asLongAsEligible,NA,NA,NA,NA
186_w,w,unfavorable,w,favorable,conflict,NA,NA,poor,no_biracial_living_experience,favorable,NA,NA,NA,unfavorable,unfavorable,NA
187_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,unfavorable,NA,semiskilled
188_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,poor,permanent,NA,NA,NA,NA
189_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
190_w,w,favorable,w,favorableAndUnfavorable,conflict,illiberalFriend,ambivalent,hard_to_say,no_biracial_living_experience,NA,NA,permanent,some_high_school,NA,NA,white_collar_or_skilled
191_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
192_w,w,unfavorable,w,NA,NA,NA,NA,good,NA,unfavorable,NA,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
193_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,good,untilBetterPlace,NA,favorable,NA,NA
194_w,w,unfavorable,w,NA,NA,illiberalFriend,illiberal,fair,NA,NA,good,untilOwnHome,NA,NA,unfavorable,NA
195_w,w,favorable,w,NA,conflict,ambivalentFriend,ambivalent,NA,no_biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
196_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,good,neverThoughtAboutIt,NA,NA,NA,NA
197_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,fair,NA,NA,favorable,NA,NA
198_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
199_w,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
200_w,w,favorable,w,favorable,conflict,liberalFriend,ambivalent,poor,no_biracial_living_experience,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
201_w,w,unfavorable,w,favorable,mutual_acomodation,ambivalentFriend,illiberal,NA,biracial_living_experience,favorable,good,NA,NA,NA,NA,NA
202_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,hard_to_say,NA,high_school_graduate,NA,NA,white_collar_or_skilled
203_w,w,favorable,w,favorable,NA,NA,NA,fair,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
204_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,fair,NA,unfavorable,NA,NA,some_high_school,NA,unfavorable,white_collar_or_skilled
205_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,ambivalent,poor,NA,NA,poor,untilOwnHome,NA,NA,NA,NA
206_w,w,unfavorable,w,noComments,NA,ambivalentFriend,liberal,NA,NA,unfavorable,poor,NA,NA,NA,NA,NA
207_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,poor,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
208_w,w,favorable,w,NA,NA,NA,NA,hard_to_say,NA,NA,good,asLongAsEligible,NA,NA,NA,NA
209_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,NA,asLongAsEligible,NA,NA,NA,NA
210_w,w,unfavorable,w,NA,conflict,illiberalFriend,ambivalent,NA,biracial_living_experience,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
211_w,w,favorable,w,favorable,NA,liberalFriend,liberal,good,NA,unfavorable,NA,permanent,NA,NA,NA,NA
212_w,w,unfavorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,untilOwnHome,high_school_graduate,NA,NA,white_collar_or_skilled
213_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,favorable,NA,untilOwnHome,grade_school_or_less,NA,NA,white_collar_or_skilled
214_w,w,favorable,w,NA,NA,liberalFriend,illiberal,fair,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
215_w,w,favorable,w,favorable,NA,illiberalFriend,illiberal,good,NA,unfavorable,hard_to_say,NA,NA,NA,NA,NA
216_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,asLongAsEligible,NA,NA,unfavorable,NA
217_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,good,NA,favorable,good,asLongAsEligible,NA,NA,NA,NA
218_w,w,favorable,w,NA,integration,ambivalentFriend,liberal,NA,biracial_living_experience,favorable,poor,untilOwnHome,NA,favorable,NA,NA
219_w,w,favorable,w,NA,NA,illiberalFriend,ambivalent,good,NA,favorable,good,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
220_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,good,permanent,some_high_school,NA,NA,semiskilled
221_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,NA,NA,high_school_graduate,NA,NA,semiskilled
222_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,NA,poor,permanent,NA,NA,NA,NA
223_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,good,biracial_living_experience,unfavorable,NA,NA,high_school_graduate,NA,NA,semiskilled
224_w,w,unfavorable,w,NA,NA,NA,NA,poor,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
225_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,poor,permanent,NA,NA,NA,NA
226_w,w,favorable,w,noComments,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
227_w,w,favorable,w,favorable,NA,NA,NA,fair,NA,unfavorable,NA,NA,some_high_school,favorable,NA,white_collar_or_skilled
228_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,untilBetterPlace,NA,NA,NA,NA
229_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,NA,good,NA,some_high_school,favorable,NA,semiskilled
230_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,illiberal,NA,biracial_living_experience,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
231_w,w,favorable,w,unfavorable,integration,NA,NA,NA,no_biracial_living_experience,favorable,hard_to_say,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
232_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,untilOwnHome,NA,NA,NA,NA
233_w,w,favorable,w,NA,NA,NA,NA,poor,NA,unfavorable,NA,permanent,high_school_graduate,NA,NA,white_collar_or_skilled
234_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,liberal,poor,biracial_living_experience,NA,good,neverThoughtAboutIt,NA,favorable,NA,NA
235_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,no_biracial_living_experience,favorable,NA,asLongAsEligible,NA,NA,unfavorable,NA
236_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,hard_to_say,NA,favorable,NA,permanent,NA,NA,unfavorable,NA
